POINT;TYPE_CODE;PAS
19528943439770;CDC;PT30M
21169753880157;CDC;PT30M
21195224278743;CDC;PT30M
21195513667440;CDC;PT30M
21237337080330;CDC;PT30M
21246888557530;CDC;PT10M
21257742395338;CDC;PT30M
21264109905254;CDC;PT30M
21340376235001;CDC;PT30M
21383067974684;CDC;PT30M
21402315352235;CDC;PT30M
21406946323248;CDC;PT30M
21478581667499;CDC;PT30M
22103473154733;CDC;PT30M
22134876871134;CDC;PT30M
22201447121008;CDC;PT30M
22365267696167;CDC;PT30M
22412011477705;CDC;PT30M
23138205419999;CDC;PT30M
23149348758616;CDC;PT30M
23234298114230;CDC;PT30M
23387409549705;CDC;PT30M
24152532540170;CDC;PT30M
24239797345938;CDC;PT10M
24251230079070;CDC;PT30M
24326483176949;CDC;PT30M
24326483176949;CDC;PT30M
24399421015226;CDC;PT30M
24527062172308;CDC;PT10M
25162952090809;CDC;PT30M
25167872539820;CDC;PT30M
25436468826894;CDC;PT30M
25916353083649;CDC;PT30M
25977134580480;CDC;PT30M
01103907351850;CDC;PT30M
01165122896389;CDC;PT30M
01577568716502;CDC;PT30M
01624746685338;CDC;PT30M
01695224289760;CDC;PT30M
02133429741248;CDC;PT30M
02187554208195;CDC;PT30M
02262518025090;CDC;PT30M
02297395046232;CDC;PT30M
02617945004323;CDC;PT30M
04101736602932;CDC;PT30M
04365846551201;CDC;PT30M
04392764047850;CDC;PT30M
04504775651483;CDC;PT30M
05140520934070;CDC;PT30M
06476121507104;CDC;PT30M
06518089696277;CDC;PT30M
06518089696277;CDC;PT30M
07447033230794;CDC;PT30M
07509696007721;CDC;PT30M
09106801696598;CDC;PT30M
09411722116019;CDC;PT30M
09563241675706;CDC;PT30M
09723154836233;CDC;PT30M
09734008596150;CDC;PT30M
09734008596150;CDC;PT30M
12132995596944;CDC;PT30M
12148625162030;CDC;PT10M
12150361741184;CDC;PT30M
12265991283673;CDC;PT30M
14238784344008;CDC;PT30M
14277568526924;CDC;PT30M
14285094056722;CDC;PT30M
14379305282490;CDC;PT10M
14665122999903;CDC;PT30M
14763820492588;CDC;PT30M
14794211276451;CDC;PT30M
14801302398173;CDC;PT30M
14805065091727;CDC;PT30M
14867293680324;CDC;PT30M
15157597628185;CDC;PT30M
15275832060119;CDC;PT30M
15508827742620;CDC;PT30M
16146599117770;CDC;PT30M
16190448490736;CDC;PT30M
16270188092158;CDC;PT30M
16375108513541;CDC;PT30M
16413458668439;CDC;PT30M
16457452942303;CDC;PT30M
16498552712529;CDC;PT30M
16516063599748;CDC;PT30M
16523444231707;CDC;PT30M
16523444231707;CDC;PT30M
17108538302108;CDC;PT30M
17271779996354;CDC;PT30M
17335166409918;CDC;PT30M
17377568732690;CDC;PT30M
17560926164696;CDC;PT30M
17582054956855;CDC;PT30M
17722865364382;CDC;PT30M
19190882762888;CDC;PT30M
19309696016509;CDC;PT10M
19323733717026;CDC;PT10M
19333140375395;CDC;PT30M
19419971031228;CDC;PT30M
19595658440210;CDC;PT30M
19689869734343;CDC;PT10M
19989580292349;CDC;PT30M
21239363086075;CDC;PT30M
21321852294795;CDC;PT30M
21373806063133;CDC;PT30M
21388711927346;CDC;PT30M
21515918827763;CDC;PT30M
22136902995897;CDC;PT30M
22155426802788;CDC;PT30M
22229522421735;CDC;PT30M
22246020193820;CDC;PT30M
22305643973726;CDC;PT30M
22421707599649;CDC;PT30M
22493198245004;CDC;PT30M
22575397944284;CDC;PT30M
23118523847184;CDC;PT30M
24149348748275;CDC;PT10M
24198697472984;CDC;PT30M
24231258995778;CDC;PT10M
24265122958519;CDC;PT30M
24290738048635;CDC;PT30M
24293632392176;CDC;PT10M
24511722141769;CDC;PT10M
24585672872705;CDC;PT30M
24590882696284;CDC;PT10M
25104486222630;CDC;PT30M
25176410927609;CDC;PT30M
25211866778130;CDC;PT30M
25222141704679;CDC;PT30M
25241533879860;CDC;PT30M
25255861032546;CDC;PT30M
25281476057290;CDC;PT30M
25328364662949;CDC;PT30M
25336468796510;CDC;PT30M
25341099845313;CDC;PT30M
25341099845313;CDC;PT30M
25376555629804;CDC;PT10M
25476845053296;CDC;PT30M
25812011506406;CDC;PT30M
25814326965822;CDC;PT30M
25835889946987;CDC;PT10M
01109406632215;CDC;PT30M
01486107055784;CDC;PT30M
01505643974739;CDC;PT30M
01693487684849;CDC;PT30M
02134587496370;CDC;PT30M
02212011564554;CDC;PT30M
02270477497587;CDC;PT30M
02472792955044;CDC;PT30M
04309261911978;CDC;PT30M
06536758259362;CDC;PT30M
06588133069181;CDC;PT30M
06590882723856;CDC;PT10M
07110998543195;CDC;PT30M
07487843604316;CDC;PT30M
09117221336501;CDC;PT30M
09146020187410;CDC;PT30M
09739073794559;CDC;PT30M
09740665617597;CDC;PT30M
12107235881252;CDC;PT30M
12428075228473;CDC;PT30M
14261360345199;CDC;PT30M
14291461581814;CDC;PT30M
14508104131310;CDC;PT30M
14581910257682;CDC;PT30M
14595803145266;CDC;PT30M
14623154823740;CDC;PT30M
14644862467659;CDC;PT30M
14810853815774;CDC;PT30M
14888133061435;CDC;PT30M
15152243074302;CDC;PT30M
15211866833930;CDC;PT30M
15492908813750;CDC;PT30M
15547756811389;CDC;PT30M
16101157617088;CDC;PT30M
16160347224854;CDC;PT30M
16346309653276;CDC;PT30M
17385094029280;CDC;PT30M
17519102748459;CDC;PT10M
17519102748459;CDC;PT30M
17773227204627;CDC;PT30M
19141533847486;CDC;PT30M
19313603401097;CDC;PT10M
19314616433523;CDC;PT10M
19316787190527;CDC;PT10M
19334587513276;CDC;PT30M
19388133077393;CDC;PT30M
19407091115044;CDC;PT30M
19496960886873;CDC;PT30M
19538494866507;CDC;PT10M
19571780022620;CDC;PT30M
19609551352760;CDC;PT10M
19625904465042;CDC;PT10M
21113024549308;CDC;PT30M
21222575935845;CDC;PT30M
21245441225407;CDC;PT30M
21440810363270;CDC;PT30M
21441389238733;CDC;PT30M
21494066432919;CDC;PT30M
21496671468935;CDC;PT10M
22130390694589;CDC;PT30M
22186251696348;CDC;PT30M
22223299523268;CDC;PT30M
22225180847599;CDC;PT30M
22454703293241;CDC;PT30M
23170188084934;CDC;PT30M
23289146117724;CDC;PT30M
23317800274867;CDC;PT30M
23386541215679;CDC;PT10M
23433719231756;CDC;PT30M
23534298057514;CDC;PT30M
23555137419487;CDC;PT30M
23556005757043;CDC;PT30M
24148335722698;CDC;PT10M
24237192425570;CDC;PT10M
25100723522231;CDC;PT30M
25211287941021;CDC;PT30M
25211722120076;CDC;PT30M
25245875534879;CDC;PT30M
25265267721825;CDC;PT10M
25305643876963;CDC;PT30M
25328219787687;CDC;PT30M
25331403605900;CDC;PT30M
25397539704791;CDC;PT30M
25419247426370;CDC;PT10M
25849493443289;CDC;PT30M
25924023126773;CDC;PT30M
01133429673178;CDC;PT30M
01163241665131;CDC;PT30M
01413748169414;CDC;PT30M
01465991288280;CDC;PT30M
01485528153834;CDC;PT30M
02152387732287;CDC;PT30M
02233140309584;CDC;PT30M
02435311089872;CDC;PT30M
04104341523138;CDC;PT30M
05168017323210;CDC;PT30M
05218234392451;CDC;PT30M
05529088220330;CDC;PT30M
05611432672280;CDC;PT30M
07227640994001;CDC;PT30M
07428075190340;CDC;PT30M
09172214147083;CDC;PT30M
09186685890850;CDC;PT30M
09606946443932;CDC;PT30M
12146743830609;CDC;PT10M
12599565840601;CDC;PT30M
14211143166918;CDC;PT30M
14218668549278;CDC;PT30M
14224746730249;CDC;PT30M
14231403569440;CDC;PT30M
14250651027728;CDC;PT30M
14287843690581;CDC;PT30M
14305933344003;CDC;PT30M
14532706171623;CDC;PT30M
14757452957025;CDC;PT30M
14797539755630;CDC;PT30M
14838205428126;CDC;PT30M
14855716346063;CDC;PT30M
15136903031605;CDC;PT30M
15232706160607;CDC;PT30M
15290738019729;CDC;PT30M
15436468879535;CDC;PT10M
16121418044379;CDC;PT30M
16161649577917;CDC;PT30M
16167872465806;CDC;PT30M
17164833542158;CDC;PT30M
17169175104574;CDC;PT30M
17276700417780;CDC;PT30M
17648335712135;CDC;PT30M
17795947863753;CDC;PT30M
17953400848563;CDC;PT30M
19311287892517;CDC;PT30M
19346888492953;CDC;PT10M
19352821922777;CDC;PT10M
19379305289347;CDC;PT10M
19549493394581;CDC;PT10M
19549493394581;CDC;PT30M
19549493394581;CDC;PT30M
19562083799131;CDC;PT10M
19610419659595;CDC;PT10M
19681476050221;CDC;PT30M
19805209797306;CDC;PT30M
19956295183527;CDC;PT30M
21138929078599;CDC;PT30M
21143415339015;CDC;PT30M
21179594733719;CDC;PT30M
21204775524364;CDC;PT30M
21360202534027;CDC;PT30M
22137192358076;CDC;PT30M
22295368986015;CDC;PT30M
22354992615212;CDC;PT30M
22544138824473;CDC;PT30M
23101302454438;CDC;PT30M
23107525241613;CDC;PT30M
23148769875780;CDC;PT30M
24155861049293;CDC;PT10M
24198118626189;CDC;PT30M
24207814673169;CDC;PT10M
24230535406720;CDC;PT10M
24262373289099;CDC;PT30M
24278147571532;CDC;PT10M
24348190995709;CDC;PT30M
24359913112664;CDC;PT30M
24538784356027;CDC;PT30M
25101881291650;CDC;PT30M
25217944955573;CDC;PT30M
25300578868881;CDC;PT30M
25319536732275;CDC;PT30M
25405209824540;CDC;PT30M
25408827735532;CDC;PT30M
25443125767604;CDC;PT30M
25443415214814;CDC;PT10M
25483067911267;CDC;PT30M
25661649761640;CDC;PT30M
25825036175109;CDC;PT30M
25981041920501;CDC;PT30M
01147467325515;CDC;PT30M
01344862452040;CDC;PT30M
01360202566950;CDC;PT10M
01364254635926;CDC;PT30M
01428364631354;CDC;PT30M
01591606321969;CDC;PT30M
02212301007930;CDC;PT30M
05208248893009;CDC;PT30M
05272358899644;CDC;PT30M
05566280741917;CDC;PT30M
06311143199090;CDC;PT30M
07446743795140;CDC;PT30M
07524167816920;CDC;PT30M
09348335731038;CDC;PT30M
09366859561378;CDC;PT30M
09710419613820;CDC;PT30M
09746020173701;CDC;PT30M
12145441370416;CDC;PT10M
12225904474267;CDC;PT30M
12246164923265;CDC;PT30M
12293053478194;CDC;PT30M
12436468857502;CDC;PT30M
14371201136789;CDC;PT10M
14450217067527;CDC;PT30M
14479594663847;CDC;PT30M
14479594663847;CDC;PT30M
14815050583849;CDC;PT30M
15184949292492;CDC;PT30M
15224167840343;CDC;PT30M
16140231464150;CDC;PT30M
16156439833986;CDC;PT30M
16181765517971;CDC;PT30M
16182633656194;CDC;PT30M
16192474670965;CDC;PT30M
16200289432307;CDC;PT30M
16411866753179;CDC;PT30M
16443849453428;CDC;PT30M
16543704681350;CDC;PT30M
17118958028760;CDC;PT10M
19198408086567;CDC;PT30M
19199565660374;CDC;PT30M
19305354484352;CDC;PT10M
19306656944535;CDC;PT10M
19310564294997;CDC;PT30M
19321997007049;CDC;PT30M
19323878327205;CDC;PT10M
19333140305655;CDC;PT30M
19340376194148;CDC;PT10M
19348625106568;CDC;PT10M
19354413818583;CDC;PT10M
19525180779193;CDC;PT30M
19598986923564;CDC;PT10M
19598986923564;CDC;PT30M
19612879863026;CDC;PT10M
19718523813885;CDC;PT30M
21204775647538;CDC;PT30M
21254558562206;CDC;PT30M
21271345750456;CDC;PT30M
21271345750456;CDC;PT30M
21483646757703;CDC;PT30M
21553979685988;CDC;PT30M
22102170597005;CDC;PT30M
22290448527520;CDC;PT30M
22294211187026;CDC;PT30M
22322720629101;CDC;PT30M
22353979650352;CDC;PT30M
22366859564182;CDC;PT30M
23229667030899;CDC;PT10M
23259189579337;CDC;PT30M
23283502061499;CDC;PT30M
23351664231308;CDC;PT30M
24151808950821;CDC;PT10M
24189869713974;CDC;PT30M
24208104178314;CDC;PT10M
24270188126351;CDC;PT30M
24354124398601;CDC;PT30M
24373227145110;CDC;PT30M
24376410853257;CDC;PT10M
24389869659399;CDC;PT30M
25111866712894;CDC;PT30M
25250506422261;CDC;PT30M
25287264778627;CDC;PT30M
25346454374835;CDC;PT30M
25461939140802;CDC;PT30M
25475253149604;CDC;PT30M
25804486147912;CDC;PT10M
25809261881705;CDC;PT30M
25992764049763;CDC;PT30M
01157742379138;CDC;PT30M
01173805991338;CDC;PT30M
01284370467746;CDC;PT30M
01352098374299;CDC;PT30M
01399710460492;CDC;PT30M
01462373315546;CDC;PT30M
01508104185950;CDC;PT30M
01527206924998;CDC;PT30M
02112590346006;CDC;PT30M
02233719175717;CDC;PT30M
04381476083392;CDC;PT30M
04392474617860;CDC;PT30M
04544862470929;CDC;PT30M
05101157677141;CDC;PT30M
05194500716452;CDC;PT30M
05286830656339;CDC;PT30M
06506946396018;CDC;PT30M
07457163453580;CDC;PT30M
09171201112068;CDC;PT30M
09743559966497;CDC;PT30M
09758031819154;CDC;PT30M
12180897155452;CDC;PT10M
12249348683914;CDC;PT30M
12283357441260;CDC;PT30M
14220115637508;CDC;PT30M
14226049142741;CDC;PT30M
14234298003423;CDC;PT30M
14238639591249;CDC;PT30M
14240376127873;CDC;PT30M
14329377608994;CDC;PT30M
14405065099709;CDC;PT30M
14418957932804;CDC;PT30M
14474674327099;CDC;PT30M
14620260442550;CDC;PT30M
14711722091365;CDC;PT30M
14826772767578;CDC;PT30M
14880318280768;CDC;PT30M
14891172098171;CDC;PT30M
15192764099049;CDC;PT30M
15198986971261;CDC;PT30M
15238494894309;CDC;PT30M
15238494894309;CDC;PT10M
15240086718141;CDC;PT30M
15292908718576;CDC;PT30M
15537481899627;CDC;PT30M
16140376214622;CDC;PT30M
16301447164621;CDC;PT30M
16311143227014;CDC;PT30M
16335166395304;CDC;PT30M
16434732160722;CDC;PT30M
16460781474394;CDC;PT30M
16489290869207;CDC;PT30M
16510419655991;CDC;PT30M
17160491988917;CDC;PT30M
17605065111437;CDC;PT30M
19156729286471;CDC;PT30M
19180607712994;CDC;PT30M
19322286423751;CDC;PT30M
19337916042235;CDC;PT10M
19358465916905;CDC;PT10M
19396960887449;CDC;PT30M
19542112804352;CDC;PT30M
19546599008002;CDC;PT30M
19552243007702;CDC;PT10M
19569898677510;CDC;PT30M
19573805980108;CDC;PT30M
19877713422028;CDC;PT30M
19996816190649;CDC;PT30M
21117076657306;CDC;PT30M
21121562833437;CDC;PT30M
21279450025896;CDC;PT10M
21347033232260;CDC;PT30M
21376845072302;CDC;PT30M
21465846483243;CDC;PT30M
21553256106194;CDC;PT30M
22113313921367;CDC;PT30M
22134876928058;CDC;PT30M
22141099837099;CDC;PT30M
22321562947384;CDC;PT30M
22408538338185;CDC;PT30M
22412156272060;CDC;PT30M
22497105578992;CDC;PT30M
23307959432192;CDC;PT30M
23399276396867;CDC;PT30M
23562807473724;CDC;PT30M
23566425425034;CDC;PT30M
24206512217596;CDC;PT10M
24206512217596;CDC;PT30M
24320839176502;CDC;PT30M
24358755380769;CDC;PT30M
25210419582430;CDC;PT30M
25211722059841;CDC;PT30M
25267438449369;CDC;PT30M
25277858079861;CDC;PT30M
25322286363120;CDC;PT30M
25450795815109;CDC;PT30M
25878147548682;CDC;PT10M
01209840707152;CDC;PT30M
01221418127170;CDC;PT30M
01369319740635;CDC;PT30M
01442402304762;CDC;PT30M
02172648226405;CDC;PT30M
02192908744017;CDC;PT30M
02280897223634;CDC;PT30M
02420115680798;CDC;PT30M
02427640987902;CDC;PT30M
04306078146239;CDC;PT30M
05110130149540;CDC;PT30M
06555137466060;CDC;PT30M
06563675791248;CDC;PT30M
07170188078636;CDC;PT30M
09711287961925;CDC;PT30M
09711287961925;CDC;PT30M
09794211274100;CDC;PT30M
12181765463974;CDC;PT10M
14210419557230;CDC;PT10M
14248625067620;CDC;PT30M
14265122788744;CDC;PT30M
14283791417310;CDC;PT30M
14285383427864;CDC;PT10M
14340231513002;CDC;PT30M
14343125816210;CDC;PT30M
14358755373560;CDC;PT30M
14444717666002;CDC;PT30M
14470766869733;CDC;PT30M
14549348763462;CDC;PT30M
14593053529602;CDC;PT30M
14640665670580;CDC;PT30M
14675832102636;CDC;PT10M
14774963777209;CDC;PT30M
14800144655719;CDC;PT30M
14819392182819;CDC;PT30M
14875832010069;CDC;PT30M
15186396476076;CDC;PT30M
15216642482989;CDC;PT30M
15238784318008;CDC;PT30M
15531837897489;CDC;PT30M
15531837897489;CDC;PT30M
16167727758842;CDC;PT30M
16179739466971;CDC;PT30M
16405643974290;CDC;PT10M
16519681540807;CDC;PT30M
19124312491942;CDC;PT30M
19171490510516;CDC;PT30M
19320405138258;CDC;PT10M
19537771343920;CDC;PT10M
19708538317480;CDC;PT30M
19851953689927;CDC;PT30M
19858321202251;CDC;PT30M
21256729271851;CDC;PT30M
21317221397780;CDC;PT30M
21391751051205;CDC;PT30M
21400723567006;CDC;PT30M
21463530978656;CDC;PT30M
21481475982355;CDC;PT30M
21536903029124;CDC;PT30M
21549059320238;CDC;PT30M
22124746613021;CDC;PT30M
22139652565760;CDC;PT30M
22199999883552;CDC;PT30M
22244717781855;CDC;PT30M
22388567236702;CDC;PT30M
22493921704482;CDC;PT30M
23509406622199;CDC;PT30M
23525325564905;CDC;PT30M
24187843682920;CDC;PT30M
24314616392893;CDC;PT30M
24353545466180;CDC;PT10M
24370188044013;CDC;PT30M
24389146127075;CDC;PT30M
24547612096595;CDC;PT30M
24550072274620;CDC;PT30M
25225904437586;CDC;PT10M
25360926037802;CDC;PT30M
25365122975945;CDC;PT30M
25385094005222;CDC;PT30M
25389724990068;CDC;PT10M
25400434120605;CDC;PT30M
25824746729006;CDC;PT30M
25864688856640;CDC;PT10M
25890593252596;CDC;PT30M
25902026048356;CDC;PT30M
25468162069075;CDC;PT30M
25422141815699;CDC;PT30M
25416642417113;CDC;PT30M
25396816172423;CDC;PT30M
25359334124993;CDC;PT30M
25302315304975;CDC;PT30M
25222720551370;CDC;PT30M
25206801589397;CDC;PT30M
25183502021342;CDC;PT30M
25156295083297;CDC;PT30M
25103328394236;CDC;PT30M
24554703265236;CDC;PT30M
24538639588631;CDC;PT30M
24207814675623;CDC;PT30M
23138205447354;CDC;PT30M
23100289330938;CDC;PT30M
22538350167024;CDC;PT30M
22224457212733;CDC;PT30M
22179015760596;CDC;PT30M
22159768421551;CDC;PT30M
21511866807503;CDC;PT30M
21491606318038;CDC;PT30M
21430390705737;CDC;PT30M
21377134455387;CDC;PT30M
21314761200018;CDC;PT30M
19796526748716;CDC;PT30M
19792185184294;CDC;PT30M
19677423945540;CDC;PT30M
19624023145890;CDC;PT30M
19522286444670;CDC;PT30M
19364544098199;CDC;PT30M
19336758260729;CDC;PT30M
19157742256739;CDC;PT30M
17633863958699;CDC;PT30M
16565557137416;CDC;PT30M
16365557153830;CDC;PT30M
16222575942820;CDC;PT30M
16170766914644;CDC;PT30M
16165412247007;CDC;PT30M
14675397899150;CDC;PT30M
14466570032093;CDC;PT30M
14448046227130;CDC;PT30M
14388567287316;CDC;PT30M
14383357396809;CDC;PT30M
14259623516067;CDC;PT30M
14240665650898;CDC;PT30M
09394211213707;CDC;PT30M
09324312480487;CDC;PT30M
09322720668133;CDC;PT30M
09245151913109;CDC;PT30M
07537916024457;CDC;PT30M
07330969591224;CDC;PT30M
06317076656078;CDC;PT30M
05670911664470;CDC;PT30M
05230824866392;CDC;PT30M
04521707668069;CDC;PT30M
02501302453313;CDC;PT30M
02267004303798;CDC;PT30M
02155137379109;CDC;PT30M
01582633815717;CDC;PT30M
01511143173780;CDC;PT30M
01482199621959;CDC;PT30M
01396671425289;CDC;PT30M
01396526738814;CDC;PT30M
01329667066114;CDC;PT30M
01187554143171;CDC;PT30M
01145730758744;CDC;PT30M
01114905837399;CDC;PT30M
24575976740585;CDC;PT30M
23142546904580;CDC;PT30M
22222720634407;CDC;PT30M
19758465891599;CDC;PT30M
16146888561261;CDC;PT30M
14741533993396;CDC;PT30M
14290882599635;CDC;PT30M
09633429793425;CDC;PT30M
09305499253503;CDC;PT30M
07527062203685;CDC;PT30M
01187554143171;CDC;PT30M
25871490593298;CDC;PT10M
25861939218410;CDC;PT10M
25279160514909;CDC;PT10M
24588856672520;CDC;PT10M
19626483336260;CDC;PT10M
19534442768185;CDC;PT10M
19354124382977;CDC;PT10M
19352243051570;CDC;PT10M
19324023152651;CDC;PT10M
14256005714418;CDC;PT10M
09778726463902;CDC;PT10M
02411432593969;CDC;PT10M
24262228623556;CDC;PT10M
09456295199048;CDC;PT10M
01169319768185;CDC;PT30M
01603328461405;CDC;PT30M
01689725034510;CDC;PT30M
02113169242305;CDC;PT30M
02160636684191;CDC;PT30M
02334442810619;CDC;PT30M
02547177934222;CDC;PT30M
04302604879498;CDC;PT30M
04397250312204;CDC;PT30M
05100144621208;CDC;PT30M
05419247462049;CDC;PT30M
05451374763168;CDC;PT30M
06319536861747;CDC;PT30M
06379305306791;CDC;PT30M
06384804520669;CDC;PT10M
06503328457122;CDC;PT30M
06568451444276;CDC;PT30M
07273371895788;CDC;PT30M
07274095502908;CDC;PT30M
07274095502908;CDC;PT30M
09120984069402;CDC;PT30M
09330245937465;CDC;PT30M
09594066560501;CDC;PT30M
09629811849772;CDC;PT30M
09794790106607;CDC;PT30M
12247756872486;CDC;PT30M
12405933404960;CDC;PT30M
14277134542350;CDC;PT30M
14299565657106;CDC;PT30M
14368451479790;CDC;PT30M
14382054956306;CDC;PT30M
14427496326411;CDC;PT30M
14450361747130;CDC;PT30M
14514905926938;CDC;PT30M
14520260485737;CDC;PT30M
14570766933659;CDC;PT30M
14646743820695;CDC;PT30M
14681331375440;CDC;PT30M
14776555666595;CDC;PT30M
14822575942719;CDC;PT10M
14882923298894;CDC;PT30M
15223733660098;CDC;PT30M
15243704765716;CDC;PT10M
15284804579366;CDC;PT30M
16160781310724;CDC;PT30M
16170622276998;CDC;PT30M
16223010113241;CDC;PT30M
17130101294005;CDC;PT30M
17169898681905;CDC;PT30M
17212590426207;CDC;PT30M
17249204049018;CDC;PT30M
17249204049018;CDC;PT10M
17531258977888;CDC;PT30M
17638060747699;CDC;PT30M
17942257581707;CDC;PT30M
19178437020005;CDC;PT30M
19306222790208;CDC;PT30M
19313892834510;CDC;PT10M
19321562838604;CDC;PT30M
19339363220299;CDC;PT10M
19350217002308;CDC;PT10M
19472937742434;CDC;PT10M
19819392123005;CDC;PT30M
21185383427539;CDC;PT30M
21277279219803;CDC;PT30M
21473227073089;CDC;PT30M
21541533868180;CDC;PT30M
22169464491999;CDC;PT30M
22189580209325;CDC;PT30M
22268740947470;CDC;PT30M
22274240208844;CDC;PT30M
22297829224670;CDC;PT30M
22310564339444;CDC;PT30M
22314037527204;CDC;PT30M
22444717725407;CDC;PT30M
22484804618204;CDC;PT30M
22517510751950;CDC;PT10M
23149203901087;CDC;PT30M
23252387769165;CDC;PT30M
23357163500519;CDC;PT30M
23384949319824;CDC;PT10M
23389725007292;CDC;PT10M
24123444271518;CDC;PT30M
24162083878553;CDC;PT30M
24240520934957;CDC;PT10M
24241823395156;CDC;PT10M
24258176505064;CDC;PT10M
24319536845008;CDC;PT30M
25123588889096;CDC;PT30M
25123588889096;CDC;PT30M
25219970965704;CDC;PT30M
25285528151370;CDC;PT30M
25319247380361;CDC;PT30M
25330535450384;CDC;PT30M
25355716270572;CDC;PT30M
25433574473508;CDC;PT30M
25463531093542;CDC;PT30M
25814182240790;CDC;PT10M
25829956489006;CDC;PT10M
25866425470252;CDC;PT10M
01115918927005;CDC;PT30M
01356439895189;CDC;PT30M
01609551314190;CDC;PT30M
01630824817794;CDC;PT30M
01664544057703;CDC;PT30M
02107669979001;CDC;PT30M
02112300911526;CDC;PT30M
02149782833132;CDC;PT30M
02172793048532;CDC;PT30M
02181041909233;CDC;PT30M
02195368961166;CDC;PT30M
02242402284288;CDC;PT30M
02261360295895;CDC;PT30M
02274095500006;CDC;PT30M
02310130192631;CDC;PT30M
02471779973083;CDC;PT30M
04105499265868;CDC;PT30M
05115340084050;CDC;PT30M
05152677256208;CDC;PT30M
06312445619015;CDC;PT30M
06487698972364;CDC;PT30M
07346454375848;CDC;PT30M
07375976843843;CDC;PT30M
09174819097583;CDC;PT30M
09198118622067;CDC;PT30M
09398408011222;CDC;PT30M
09511143230833;CDC;PT30M
09645875492687;CDC;PT30M
09700868254132;CDC;PT30M
09760926117901;CDC;PT30M
12201157727870;CDC;PT30M
14221852168790;CDC;PT30M
14222141817615;CDC;PT30M
14255571629208;CDC;PT30M
14264109887560;CDC;PT30M
14264978171016;CDC;PT30M
14284949152555;CDC;PT30M
14316931929319;CDC;PT30M
14342402211957;CDC;PT30M
14351519502299;CDC;PT30M
14355571621124;CDC;PT30M
14409840732241;CDC;PT30M
14607091144398;CDC;PT30M
14660781466510;CDC;PT30M
14871924713251;CDC;PT30M
15127206946057;CDC;PT30M
15252821985421;CDC;PT30M
16111287974306;CDC;PT30M
16153400813263;CDC;PT30M
16155861060114;CDC;PT30M
16178581746596;CDC;PT30M
16191316822012;CDC;PT30M
16370766961115;CDC;PT30M
17307670022590;CDC;PT30M
17384659911782;CDC;PT30M
17393921814726;CDC;PT30M
19165557158558;CDC;PT30M
19312735096809;CDC;PT30M
19362373297302;CDC;PT10M
19579739420106;CDC;PT10M
19612445709677;CDC;PT10M
19755426857668;CDC;PT30M
19770911604307;CDC;PT30M
19919102665657;CDC;PT30M
19933574523901;CDC;PT30M
19984225727611;CDC;PT30M
21115050589132;CDC;PT30M
21138494835350;CDC;PT30M
21185528102883;CDC;PT30M
21217221318162;CDC;PT30M
21228364567001;CDC;PT30M
21247322622419;CDC;PT30M
21247322622419;CDC;PT10M
21470477552288;CDC;PT30M
22112879824004;CDC;PT30M
22160491980282;CDC;PT30M
22160491980282;CDC;PT30M
22181476059643;CDC;PT30M
22387988359486;CDC;PT30M
22504775675543;CDC;PT30M
22540376263007;CDC;PT30M
22540954996609;CDC;PT30M
23201012934997;CDC;PT10M
23213892890429;CDC;PT30M
23241823420263;CDC;PT30M
23280173649620;CDC;PT30M
23368162069514;CDC;PT10M
23368162069514;CDC;PT30M
23379305284954;CDC;PT30M
24228364639763;CDC;PT10M
24387988302255;CDC;PT30M
24586685905599;CDC;PT10M
24586685905599;CDC;PT30M
25113458599907;CDC;PT30M
25126917449993;CDC;PT30M
25174819061710;CDC;PT30M
25259768410311;CDC;PT30M
25305788536883;CDC;PT30M
25328364571496;CDC;PT30M
25330245972456;CDC;PT30M
25387988311144;CDC;PT30M
25875687346044;CDC;PT10M
25876410896769;CDC;PT30M
25922141740784;CDC;PT30M
01125325498076;CDC;PT30M
01253111398335;CDC;PT30M
01442836378870;CDC;PT30M
01483646885723;CDC;PT30M
01619971005126;CDC;PT30M
01645586082399;CDC;PT30M
02162373298539;CDC;PT30M
02224457238370;CDC;PT10M
02238929032711;CDC;PT30M
02494790109411;CDC;PT30M
02689725035635;CDC;PT30M
04148480440017;CDC;PT30M
04331837874545;CDC;PT30M
05438350189179;CDC;PT30M
05588422550695;CDC;PT30M
05676410984081;CDC;PT30M
07251519492054;CDC;PT30M
07346020238052;CDC;PT30M
09540086809480;CDC;PT30M
09626338622126;CDC;PT30M
09734442800503;CDC;PT30M
09735600572639;CDC;PT30M
12406946399709;CDC;PT30M
12423588991470;CDC;PT30M
12512156279354;CDC;PT30M
14239363137920;CDC;PT30M
14416353063845;CDC;PT30M
14477423868806;CDC;PT30M
14671201146906;CDC;PT30M
15292764049438;CDC;PT30M
15537337135127;CDC;PT30M
16142112840244;CDC;PT30M
16164399237129;CDC;PT30M
16164978183045;CDC;PT30M
16336613572130;CDC;PT30M
16391172200685;CDC;PT30M
16413892822041;CDC;PT30M
16580897167819;CDC;PT30M
17726628055704;CDC;PT30M
19100578783076;CDC;PT10M
19100578783076;CDC;PT30M
19130824847052;CDC;PT30M
19187264735003;CDC;PT30M
19303907306306;CDC;PT10M
19340955115219;CDC;PT10M
19342691724602;CDC;PT30M
19384515130185;CDC;PT10M
19397684504011;CDC;PT30M
